[18:30:34] [main/INFO]: ModLauncher running: args [--username, krzychuPLzim, --version, forge-43.5.0, --gameDir, C:\Users\krzys\curseforge\minecraft\Instances\5 edycja, --assetsDir, C:\Users\krzys\curseforge\minecraft\Install\assets, --assetIndex, 1.19, --uuid, 4b03bfd287f74a7a85d11db1ed82c8c3, --accessToken, ????????, --clientId, NjI3ZDdkMWUtNTUwMi00OTg3LTg0NGEtOWFhODE5MDU3YmZh, --xuid, 2535433401709068, --userType, msa, --versionType, release, --width, 1024, --height, 768, --launchTarget, forgeclient, --fml.forgeVersion, 43.5.0, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853]
[18:30:34] [main/INFO]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.8 by Microsoft; OS Windows 10 arch amd64 version 10.0
[18:30:35] [main/INFO]: Found mod file YungsBetterEndIsland-1.19.2-Forge-1.0.jar of type MOD with provider {mods folder locator at C:\Users\krzys\curseforge\minecraft\Instances\5 edycja\mods}
[18:30:35] [main/INFO]: Found mod file YungsBetterJungleTemples-1.19.2-Forge-1.0.1.jar of type MOD with provider {mods folder locator at C:\Users\krzys\curseforge\minecraft\Instances\5 edycja\mods}
[18:30:35] [main/INFO]: Found mod file YungsBetterMineshafts-1.19.2-Forge-3.2.1.jar of type MOD with provider {mods folder locator at C:\Users\krzys\curseforge\minecraft\Instances\5 edycja\mods}
[18:30:35] [main/INFO]: Found mod file YungsBetterNetherFortresses-1.19.2-Forge-1.0.6.jar of type MOD with provider {mods folder locator at C:\Users\krzys\curseforge\minecraft\Instances\5 edycja\mods}
[18:30:35] [main/INFO]: Found mod file YungsBetterOceanMonuments-1.19.2-Forge-2.1.1.jar of type MOD with provider {mods folder locator at C:\Users\krzys\curseforge\minecraft\Instances\5 edycja\mods}
[18:30:35] [main/INFO]: Found mod file YungsBetterStrongholds-1.19.2-Forge-3.2.0.jar of type MOD with provider {mods folder locator at C:\Users\krzys\curseforge\minecraft\Instances\5 edycja\mods}
[18:30:35] [main/INFO]: Found mod file YungsBetterWitchHuts-1.19.2-Forge-2.1.0.jar of type MOD with provider {mods folder locator at C:\Users\krzys\curseforge\minecraft\Instances\5 edycja\mods}
[18:30:35] [main/INFO]: Found mod file YungsBridges-1.19.2-Forge-3.1.0.jar of type MOD with provider {mods folder locator at C:\Users\krzys\curseforge\minecraft\Instances\5 edycja\mods}
[18:30:35] [main/INFO]: Found mod file YungsExtras-1.19.2-Forge-3.1.0.jar of type MOD with provider {mods folder locator at C:\Users\krzys\curseforge\minecraft\Instances\5 edycja\mods}
[18:30:35] [main/WARN]: Mod file C:\Users\krzys\curseforge\minecraft\Install\libraries\net\minecraftforge\fmlcore\1.19.2-43.5.0\fmlcore-1.19.2-43.5.0.jar is missing mods.toml file
[18:30:35] [main/WARN]: Mod file C:\Users\krzys\curseforge\minecraft\Install\libraries\net\minecraftforge\javafmllanguage\1.19.2-43.5.0\javafmllanguage-1.19.2-43.5.0.jar is missing mods.toml file
[18:30:35] [main/WARN]: Mod file C:\Users\krzys\curseforge\minecraft\Install\libraries\net\minecraftforge\lowcodelanguage\1.19.2-43.5.0\lowcodelanguage-1.19.2-43.5.0.jar is missing mods.toml file
[18:30:35] [main/WARN]: Mod file C:\Users\krzys\curseforge\minecraft\Install\libraries\net\minecraftforge\mclanguage\1.19.2-43.5.0\mclanguage-1.19.2-43.5.0.jar is missing mods.toml file
[18:30:35] [main/INFO]: Found mod file fmlcore-1.19.2-43.5.0.jar of type LIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@5116ac09
[18:30:35] [main/INFO]: Found mod file javafmllanguage-1.19.2-43.5.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@5116ac09
[18:30:35] [main/INFO]: Found mod file lowcodelanguage-1.19.2-43.5.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@5116ac09
[18:30:35] [main/INFO]: Found mod file mclanguage-1.19.2-43.5.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@5116ac09
[18:30:35] [main/INFO]: Found mod file client-1.19.2-20220805.130853-srg.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@5116ac09
[18:30:35] [main/INFO]: Found mod file forge-1.19.2-43.5.0-universal.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@5116ac09
[18:30:36] [main/WARN]: Attempted to select two dependency jars from JarJar which have the same identification: Mod File:  and Mod File: . Using Mod File: 
[18:30:36] [main/WARN]: Attempted to select a dependency jar for JarJar which was passed in as source: curios. Using Mod File: C:\Users\krzys\curseforge\minecraft\Instances\5 edycja\mods\curios-forge-1.19.2-5.1.6.4.jar
[18:30:36] [main/INFO]: Found 10 dependencies adding them to mods collection
[18:30:36] [main/INFO]: Found mod file nitrogen_internals-1.19.2-1.0.7-forge.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@504e1599
[18:30:36] [main/INFO]: Found mod file jctools-core-4.0.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@504e1599
[18:30:36] [main/INFO]: Found mod file jankson-1.2.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@504e1599
[18:30:36] [main/INFO]: Found mod file mixinextras-forge-0.2.0-beta.9.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@504e1599
[18:30:36] [main/INFO]: Found mod file MixinExtras-0.3.5.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@504e1599
[18:30:36] [main/INFO]: Found mod file flywheel-forge-1.19.2-0.6.11-22.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@504e1599
[18:30:36] [main/INFO]: Found mod file cumulus_menus-1.19.2-1.0.0-forge.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@504e1599
[18:30:36] [main/INFO]: Found mod file Registrate-MC1.19-1.1.5.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@504e1599
[18:30:36] [main/INFO]: Found mod file ritchiesprojectilelib-2.0.0-dev+mc.1.19.2-forge-build.181.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@504e1599
[18:30:36] [main/INFO]: Found mod file spectrelib-forge-0.12.8+1.19.2.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@504e1599
[18:30:38] [main/INFO]: Compatibility level set to JAVA_17
[18:30:38] [main/ERROR]: Mixin config necronomicon.forge.mixins.json does not specify "minVersion" property
[18:30:38] [main/INFO]: Launching target 'forgeclient' with arguments [--version, forge-43.5.0, --gameDir, C:\Users\krzys\curseforge\minecraft\Instances\5 edycja, --assetsDir, C:\Users\krzys\curseforge\minecraft\Install\assets, --uuid, 4b03bfd287f74a7a85d11db1ed82c8c3, --username, krzychuPLzim, --assetIndex, 1.19, --accessToken, ????????, --clientId, NjI3ZDdkMWUtNTUwMi00OTg3LTg0NGEtOWFhODE5MDU3YmZh, --xuid, 2535433401709068, --userType, msa, --versionType, release, --width, 1024, --height, 768]
[18:30:38] [main/WARN]: Reference map 'insanelib.refmap.json' for insanelib.mixins.json could not be read. If this is a development environment you can ignore this message
[18:30:38] [main/WARN]: Reference map 'mekaweapons.refmap.json' for mekaweapons.mixins.json could not be read. If this is a development environment you can ignore this message
[18:30:38] [main/WARN]: Reference map 'corpsecurioscompat.refmap.json' for gravestonecurioscompat.mixins.json could not be read. If this is a development environment you can ignore this message
[18:30:38] [main/WARN]: Reference map 'yungsextras.refmap.json' for yungsextras.mixins.json could not be read. If this is a development environment you can ignore this message
[18:30:38] [main/WARN]: Reference map 'yungsextras.refmap.json' for yungsextras_forge.mixins.json could not be read. If this is a development environment you can ignore this message
[18:30:38] [main/WARN]: Reference map 'create_crystal_clear.refmap.json' for create_crystal_clear.mixins.json could not be read. If this is a development environment you can ignore this message
[18:30:38] [main/WARN]: Reference map 'createindustry.refmap.json' for createindustry.mixins.json could not be read. If this is a development environment you can ignore this message
[18:30:38] [main/WARN]: Reference map 'nitrogen_internals.refmap.json' for nitrogen_internals.mixins.json could not be read. If this is a development environment you can ignore this message
[18:30:38] [main/WARN]: Reference map '${refmap_target}refmap.json' for corgilib.forge.mixins.json could not be read. If this is a development environment you can ignore this message
[18:30:38] [main/WARN]: Reference map 'mes-forge-refmap.json' for mes-forge.mixins.json could not be read. If this is a development environment you can ignore this message
[18:30:38] [main/WARN]: Reference map 'wits-common-refmap.json' for wits-common.mixins.json could not be read. If this is a development environment you can ignore this message
[18:30:38] [main/WARN]: Reference map 'mvs-forge-refmap.json' for mvs-forge.mixins.json could not be read. If this is a development environment you can ignore this message
[18:30:38] [main/WARN]: Reference map 'mns-forge-refmap.json' for mns-forge.mixins.json could not be read. If this is a development environment you can ignore this message
[18:30:38] [main/INFO]: Loaded config for: recipeessentials.json
[18:30:39] [main/INFO]: Loaded config for: structureessentials.json
[18:30:39] [main/WARN]: Error loading class: me/jellysquid/mods/sodium/client/gui/SodiumGameOptionPages (java.lang.ClassNotFoundException: me.jellysquid.mods.sodium.client.gui.SodiumGameOptionPages)
[18:30:39] [main/WARN]: @Mixin target me.jellysquid.mods.sodium.client.gui.SodiumGameOptionPages was not found farsight.mixins.json:SodiumGameOptionPagesMixin
[18:30:39] [main/WARN]: Error loading class: com/mrbysco/spoiled/config/SpoiledConfigCache (java.lang.ClassNotFoundException: com.mrbysco.spoiled.config.SpoiledConfigCache)
[18:30:39] [main/WARN]: @Mixin target com.mrbysco.spoiled.config.SpoiledConfigCache was not found cold_sweat.mixin.json:compat.MixinSpoiledIcebox$ContainerModifier
[18:30:40] [main/INFO]: Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.3.5).
[18:30:42] [pool-3-thread-1/INFO]: Loaded config for: biomemusic.json
[18:30:43] [pool-3-thread-1/WARN]: @Final field f_31427_:[I in epicfight.mixins.json:MixinWitherBoss should be final
[18:30:43] [pool-3-thread-1/WARN]: @Final field f_31428_:[I in epicfight.mixins.json:MixinWitherBoss should be final
[18:30:43] [pool-3-thread-1/INFO]: Building unoptimized datafixer
[18:30:44] [pool-3-thread-1/WARN]: @ModifyConstant conflict. Skipping integrated_api.mixins.json:structures.StructurePoolMixin->@ModifyConstant::integrated_api_increaseWeightLimitDev(I)I with priority 1000, already redirected by yungsapi_forge.mixins.json:IncreaseStructureWeightLimitMixinForge->@ModifyConstant::yungsapi_increaseWeightLimit(I)I with priority 1000
[18:30:45] [pool-3-thread-1/WARN]: Mixin dungeons_mobs.mixins.json:MansionTemplateMixin has multiple constructors, (Lnet/minecraft/world/level/levelgen/structure/pieces/StructurePieceType;ILnet/minecraft/world/level/levelgen/structure/templatesystem/StructureTemplateManager;Lnet/minecraft/resources/ResourceLocation;Ljava/lang/String;Lnet/minecraft/world/level/levelgen/structure/templatesystem/StructurePlaceSettings;Lnet/minecraft/core/BlockPos;)V was selected

[18:30:45] [pool-3-thread-1/ERROR]: Registry 'integrated_api:json_conditions' was empty after loading
[18:30:46] [Render thread/WARN]: Assets URL 'union:/C:/Users/krzys/curseforge/minecraft/Install/libraries/net/minecraft/client/1.19.2-20220805.130853/client-1.19.2-20220805.130853-srg.jar%23450!/assets/.mcassetsroot' uses unexpected schema
[18:30:46] [Render thread/WARN]: Assets URL 'union:/C:/Users/krzys/curseforge/minecraft/Install/libraries/net/minecraft/client/1.19.2-20220805.130853/client-1.19.2-20220805.130853-srg.jar%23450!/data/.mcassetsroot' uses unexpected schema
[18:30:46] [Render thread/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[18:30:46] [Render thread/INFO]: Setting user: krzychuPLzim
[18:30:46] [Render thread/INFO]: Loaded config for: farsight.json
[18:30:46] [Render thread/INFO]: Backend library: LWJGL version 3.3.1 build 7
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.insanelib.module.base.feature.TagsFeature
[18:30:47] [modloading-worker-0/INFO]: Hello from Gravestone Curios Compat!
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.insanelib.module.base.feature.FixFeature
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.insanelib.module.base.feature.AEC3DFeature
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.wither.feature.RewardFeature
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.wither.feature.ResistancesFeature
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.wither.feature.MiscFeature
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.wither.feature.MinionFeature
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.wither.feature.HealthFeature
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.wither.feature.DifficultyFeature
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.wither.feature.AttackFeature
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.elderguardian.feature.RewardFeature
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.elderguardian.feature.ResistancesFeature
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.elderguardian.feature.MinionFeature
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.elderguardian.feature.HealthFeature
[18:30:47] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:pufferfish_bucket is now minecraft:bucket.
[18:30:47] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:salmon_bucket is now minecraft:bucket.
[18:30:47] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:cod_bucket is now minecraft:bucket.
[18:30:47] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:tropical_fish_bucket is now minecraft:bucket.
[18:30:47] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:axolotl_bucket is now minecraft:bucket.
[18:30:47] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:powder_snow_bucket is now minecraft:bucket.
[18:30:47] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:tadpole_bucket is now minecraft:bucket.
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.elderguardian.feature.BaseFeature
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.elderguardian.feature.AttackFeature
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.dragon.feature.RewardFeature
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.dragon.feature.ResistancesFeature
[18:30:47] [modloading-worker-0/WARN]: @Final field f_31201_:Lorg/slf4j/Logger; in progressivebosses.mixins.json:DragonChargePlayerPhaseMixin should be final
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.dragon.feature.MinionFeature
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.dragon.feature.LarvaFeature
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.dragon.feature.HealthFeature
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.dragon.feature.DifficultyFeature
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.dragon.feature.CrystalFeature
[18:30:47] [modloading-worker-0/INFO]: Found (COMMON) InsaneLib Feature class insane96mcp.progressivebosses.module.dragon.feature.AttackFeature
[18:30:48] [modloading-worker-0/WARN]: WARNING: block Block{minecraft:iron_ore} added to BlockSelector exceeds max probabiltiy of 1!
[18:30:48] [modloading-worker-0/INFO]: Constructing Mod: Spartan Weaponry
[18:30:48] [modloading-worker-0/INFO]: Initialising API! Version: 9
[18:30:48] [modloading-worker-0/INFO]: Spartan Weaponry API version 9 has been initalized!
[18:30:48] [modloading-worker-0/INFO]: Loaded config for: cupboard.json
[18:30:48] [modloading-worker-0/INFO]: Registering S2C receiver with id architectury:sync_ids
[18:30:48] [modloading-worker-0/INFO]: Registering C2S receiver with id architectury:sync_ids
[18:30:48] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbteams:sync_teams
[18:30:48] [modloading-worker-0/INFO]: Registering S2C receiver with id ftblibrary:edit_nbt
[18:30:48] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbteams:sync_message_history
[18:30:48] [modloading-worker-0/INFO]: Registering C2S receiver with id ftblibrary:edit_nbt_response
[18:30:48] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbteams:open_gui
[18:30:48] [modloading-worker-0/INFO]: Registering S2C receiver with id ftblibrary:sync_known_server_registries
[18:30:48] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbteams:open_my_team_gui
[18:30:48] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbteams:update_settings
[18:30:48] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbteams:update_settings_response
[18:30:48] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbteams:send_message
[18:30:48] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbteams:send_message_response
[18:30:48] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbteams:update_presence
[18:30:48] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbteams:create_party
[18:30:48] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbteams:player_gui_operation
[18:30:48] [modloading-worker-0/INFO]: Registering C2S receiver with id itemfilters:main/14e7fa1454283aec8ae811ef844ada28
[18:30:48] [modloading-worker-0/INFO]: Registering S2C receiver with id itemfilters:main/14e7fa1454283aec8ae811ef844ada28
